"","ID","ProvinsiID","NamaProvinsi","Budidaya","NamaIkan","Tahun","Volume","Nilai","IkanID","latitude","longitude"
"3548",3548,51,"Bali","semua budidaya","kekerangan",2011,0,0,27,-8.4095178,115.188916
"3549",3549,52,"Nusa Tenggara Barat","semua budidaya","kekerangan",2011,1,43470,27,-8.6529334,117.3616476
"3550",3550,53,"Nusa Tenggara Timur","semua budidaya","kekerangan",2011,0,0,27,-8.6573819,121.0793705
"3551",3551,61,"Kalimantan Barat","semua budidaya","kekerangan",2011,0,0,27,-0.2787808,111.4752851
"3552",3552,62,"Kalimantan Tengah","semua budidaya","kekerangan",2011,0,0,27,-1.6814878,113.3823545
"3553",3553,63,"Kalimantan Selatan","semua budidaya","kekerangan",2011,0,0,27,-3.0926415,115.2837585
"3554",3554,64,"Kalimantan Timur","semua budidaya","kekerangan",2011,0,0,27,1.6406296,116.419389
"3555",3555,71,"Sulawesi Utara","semua budidaya","kekerangan",2011,0,0,27,0.6246932,123.9750018
"3556",3556,72,"Sulawesi Tengah","semua budidaya","kekerangan",2011,0,0,27,-1.4300254,121.4456179
"3557",3557,73,"Sulawesi Selatan","semua budidaya","kekerangan",2011,0,0,27,-3.6687994,119.9740534
"3558",3558,74,"Sulawesi Tenggara","semua budidaya","kekerangan",2011,548,822450.7742,27,-4.14491,122.174605
"3559",3559,75,"Gorontalo","semua budidaya","kekerangan",2011,0,0,27,0.6999372,122.4467238
"3560",3560,76,"Sulawesi Barat","semua budidaya","kekerangan",2011,0,0,27,-2.8441371,119.2320784
"3561",3561,81,"Maluku","semua budidaya","kekerangan",2011,48,721500,27,-3.2384616,130.1452734
"3562",3562,82,"Maluku Utara","semua budidaya","kekerangan",2011,0,0,27,1.5709993,127.8087693
"3563",3563,91,"Papua Barat","semua budidaya","kekerangan",2011,0,0,27,-1.3361154,133.1747162
"3564",3564,94,"Papua","semua budidaya","kekerangan",2011,0,0,27,-4.269928,138.0803529
"3565",3565,11,"Aceh","semua budidaya","rumput laut",2003,0,0,29,4.695135,96.7493993
"3566",3566,12,"Sumatera Utara","semua budidaya","rumput laut",2003,0,0,29,2.1153547,99.5450974
"3567",3567,13,"Sumatera Barat","semua budidaya","rumput laut",2003,0,0,29,-0.7399397,100.8000051
"3568",3568,14,"Riau","semua budidaya","rumput laut",2003,2569,8138200,29,0.2933469,101.7068294
"3569",3569,15,"Jambi","semua budidaya","rumput laut",2003,0,0,29,-1.4851831,102.4380581
"3570",3570,16,"Sumatera Selatan","semua budidaya","rumput laut",2003,0,0,29,-3.3194374,103.914399
"3571",3571,17,"Bengkulu","semua budidaya","rumput laut",2003,0,0,29,-3.5778471,102.3463875
"3572",3572,18,"Lampung","semua budidaya","rumput laut",2003,17,88920,29,-4.5585849,105.4068079
"3573",3573,19,"Kepulauan Bangka Belitung","semua budidaya","rumput laut",2003,2,9220,29,-2.7410513,106.4405872
"3574",3574,21,"Kepulauan Riau","semua budidaya","rumput laut",2003,0,0,29,3.9456514,108.1428669
"3575",3575,31,"DKI Jakarta","semua budidaya","rumput laut",2003,3756,3756000,29,-6.211544,106.845172
"3576",3576,32,"Jawa Barat","semua budidaya","rumput laut",2003,0,0,29,-7.090911,107.668887
"3577",3577,33,"Jawa Tengah","semua budidaya","rumput laut",2003,0,0,29,-7.150975,110.1402594
"3578",3578,34,"DI Yogyakarta","semua budidaya","rumput laut",2003,0,0,29,-7.8753849,110.4262088
"3579",3579,35,"Jawa Timur","semua budidaya","rumput laut",2003,0,0,29,-7.5360639,112.2384017
"3580",3580,36,"Banten","semua budidaya","rumput laut",2003,0,0,29,-6.4058172,106.0640179
"3581",3581,51,"Bali","semua budidaya","rumput laut",2003,110564,40448149,29,-8.4095178,115.188916
"3582",3582,52,"Nusa Tenggara Barat","semua budidaya","rumput laut",2003,33379,19476750,29,-8.6529334,117.3616476
"3583",3583,53,"Nusa Tenggara Timur","semua budidaya","rumput laut",2003,10198,17979540,29,-8.6573819,121.0793705
"3584",3584,61,"Kalimantan Barat","semua budidaya","rumput laut",2003,0,0,29,-0.2787808,111.4752851
"3585",3585,62,"Kalimantan Tengah","semua budidaya","rumput laut",2003,0,0,29,-1.6814878,113.3823545
"3586",3586,63,"Kalimantan Selatan","semua budidaya","rumput laut",2003,511,1811356,29,-3.0926415,115.2837585
"3587",3587,64,"Kalimantan Timur","semua budidaya","rumput laut",2003,2,14560,29,1.6406296,116.419389
"3588",3588,71,"Sulawesi Utara","semua budidaya","rumput laut",2003,7997,3586259,29,0.6246932,123.9750018
"3589",3589,72,"Sulawesi Tengah","semua budidaya","rumput laut",2003,14250,13250,29,-1.4300254,121.4456179
"3590",3590,73,"Sulawesi Selatan","semua budidaya","rumput laut",2003,34991,44097275,29,-3.6687994,119.9740534
"3591",3591,74,"Sulawesi Tenggara","semua budidaya","rumput laut",2003,9886,3337202,29,-4.14491,122.174605
"3592",3592,75,"Gorontalo","semua budidaya","rumput laut",2003,5020,2274601,29,0.6999372,122.4467238
"3593",3593,76,"Sulawesi Barat","semua budidaya","rumput laut",2003,0,0,29,-2.8441371,119.2320784
"3594",3594,81,"Maluku","semua budidaya","rumput laut",2003,0,0,29,-3.2384616,130.1452734
"3595",3595,82,"Maluku Utara","semua budidaya","rumput laut",2003,14,8582,29,1.5709993,127.8087693
"3596",3596,91,"Papua Barat","semua budidaya","rumput laut",2003,0,0,29,-1.3361154,133.1747162
"3597",3597,94,"Papua","semua budidaya","rumput laut",2003,0,0,29,-4.269928,138.0803529
"3598",3598,11,"Aceh","semua budidaya","rumput laut",2004,0,0,29,4.695135,96.7493993
"3599",3599,12,"Sumatera Utara","semua budidaya","rumput laut",2004,0,0,29,2.1153547,99.5450974
"3600",3600,13,"Sumatera Barat","semua budidaya","rumput laut",2004,116,377500,29,-0.7399397,100.8000051
"3601",3601,14,"Riau","semua budidaya","rumput laut",2004,19,62590,29,0.2933469,101.7068294
"3602",3602,15,"Jambi","semua budidaya","rumput laut",2004,0,0,29,-1.4851831,102.4380581
"3603",3603,16,"Sumatera Selatan","semua budidaya","rumput laut",2004,0,0,29,-3.3194374,103.914399
"3604",3604,17,"Bengkulu","semua budidaya","rumput laut",2004,0,0,29,-3.5778471,102.3463875
"3605",3605,18,"Lampung","semua budidaya","rumput laut",2004,1202,721200,29,-4.5585849,105.4068079
"3606",3606,19,"Kepulauan Bangka Belitung","semua budidaya","rumput laut",2004,5,15427,29,-2.7410513,106.4405872
"3607",3607,21,"Kepulauan Riau","semua budidaya","rumput laut",2004,0,0,29,3.9456514,108.1428669
"3608",3608,31,"DKI Jakarta","semua budidaya","rumput laut",2004,19,1083600,29,-6.211544,106.845172
"3609",3609,32,"Jawa Barat","semua budidaya","rumput laut",2004,0,0,29,-7.090911,107.668887
"3610",3610,33,"Jawa Tengah","semua budidaya","rumput laut",2004,0,0,29,-7.150975,110.1402594
"3611",3611,34,"DI Yogyakarta","semua budidaya","rumput laut",2004,0,0,29,-7.8753849,110.4262088
"3612",3612,35,"Jawa Timur","semua budidaya","rumput laut",2004,0,0,29,-7.5360639,112.2384017
"3613",3613,36,"Banten","semua budidaya","rumput laut",2004,1084,18993,29,-6.4058172,106.0640179
"3614",3614,51,"Bali","semua budidaya","rumput laut",2004,155985,63150327,29,-8.4095178,115.188916
"3615",3615,52,"Nusa Tenggara Barat","semua budidaya","rumput laut",2004,38827,15719061,29,-8.6529334,117.3616476
"3616",3616,53,"Nusa Tenggara Timur","semua budidaya","rumput laut",2004,66384,18604850,29,-8.6573819,121.0793705
"3617",3617,61,"Kalimantan Barat","semua budidaya","rumput laut",2004,30,71500,29,-0.2787808,111.4752851
"3618",3618,62,"Kalimantan Tengah","semua budidaya","rumput laut",2004,0,0,29,-1.6814878,113.3823545
"3619",3619,63,"Kalimantan Selatan","semua budidaya","rumput laut",2004,496,1137500,29,-3.0926415,115.2837585
"3620",3620,64,"Kalimantan Timur","semua budidaya","rumput laut",2004,7,12500,29,1.6406296,116.419389
"3621",3621,71,"Sulawesi Utara","semua budidaya","rumput laut",2004,7323,6803160,29,0.6246932,123.9750018
"3622",3622,72,"Sulawesi Tengah","semua budidaya","rumput laut",2004,13780,21043821,29,-1.4300254,121.4456179
"3623",3623,73,"Sulawesi Selatan","semua budidaya","rumput laut",2004,20141,30757880,29,-3.6687994,119.9740534
"3624",3624,74,"Sulawesi Tenggara","semua budidaya","rumput laut",2004,84528,129085056,29,-4.14491,122.174605
"3625",3625,75,"Gorontalo","semua budidaya","rumput laut",2004,5228,7983824,29,0.6999372,122.4467238
"3626",3626,76,"Sulawesi Barat","semua budidaya","rumput laut",2004,0,0,29,-2.8441371,119.2320784
"3627",3627,81,"Maluku","semua budidaya","rumput laut",2004,2279,5843985,29,-3.2384616,130.1452734
"3628",3628,82,"Maluku Utara","semua budidaya","rumput laut",2004,507,1267486,29,1.5709993,127.8087693
"3629",3629,91,"Papua Barat","semua budidaya","rumput laut",2004,0,0,29,-1.3361154,133.1747162
"3630",3630,94,"Papua","semua budidaya","rumput laut",2004,4,12522,29,-4.269928,138.0803529
"3631",3631,11,"Aceh","semua budidaya","rumput laut",2005,0,0,29,4.695135,96.7493993
"3632",3632,12,"Sumatera Utara","semua budidaya","rumput laut",2005,0,0,29,2.1153547,99.5450974
"3633",3633,13,"Sumatera Barat","semua budidaya","rumput laut",2005,123,184500,29,-0.7399397,100.8000051
"3634",3634,14,"Riau","semua budidaya","rumput laut",2005,19,19000,29,0.2933469,101.7068294
"3635",3635,15,"Jambi","semua budidaya","rumput laut",2005,0,0,29,-1.4851831,102.4380581
"3636",3636,16,"Sumatera Selatan","semua budidaya","rumput laut",2005,0,0,29,-3.3194374,103.914399
"3637",3637,17,"Bengkulu","semua budidaya","rumput laut",2005,0,0,29,-3.5778471,102.3463875
"3638",3638,18,"Lampung","semua budidaya","rumput laut",2005,433,433000,29,-4.5585849,105.4068079
"3639",3639,19,"Kepulauan Bangka Belitung","semua budidaya","rumput laut",2005,11,11000,29,-2.7410513,106.4405872
"3640",3640,21,"Kepulauan Riau","semua budidaya","rumput laut",2005,0,0,29,3.9456514,108.1428669
"3641",3641,31,"DKI Jakarta","semua budidaya","rumput laut",2005,1831,1944600,29,-6.211544,106.845172
"3642",3642,32,"Jawa Barat","semua budidaya","rumput laut",2005,18,437740,29,-7.090911,107.668887
"3643",3643,33,"Jawa Tengah","semua budidaya","rumput laut",2005,25984,31180800,29,-7.150975,110.1402594
"3644",3644,34,"DI Yogyakarta","semua budidaya","rumput laut",2005,0,0,29,-7.8753849,110.4262088
"3645",3645,35,"Jawa Timur","semua budidaya","rumput laut",2005,4530,5436000,29,-7.5360639,112.2384017
"3646",3646,36,"Banten","semua budidaya","rumput laut",2005,0,0,29,-6.4058172,106.0640179
"3647",3647,51,"Bali","semua budidaya","rumput laut",2005,160955,647057004,29,-8.4095178,115.188916
"3648",3648,52,"Nusa Tenggara Barat","semua budidaya","rumput laut",2005,36256,41585955,29,-8.6529334,117.3616476
"3649",3649,53,"Nusa Tenggara Timur","semua budidaya","rumput laut",2005,271846,131025212,29,-8.6573819,121.0793705
"3650",3650,61,"Kalimantan Barat","semua budidaya","rumput laut",2005,9000,22500,29,-0.2787808,111.4752851
"3651",3651,62,"Kalimantan Tengah","semua budidaya","rumput laut",2005,0,0,29,-1.6814878,113.3823545
"3652",3652,63,"Kalimantan Selatan","semua budidaya","rumput laut",2005,503,1672536,29,-3.0926415,115.2837585
"3653",3653,64,"Kalimantan Timur","semua budidaya","rumput laut",2005,0,0,29,1.6406296,116.419389
"3654",3654,71,"Sulawesi Utara","semua budidaya","rumput laut",2005,7323,7323000,29,0.6246932,123.9750018
"3655",3655,72,"Sulawesi Tengah","semua budidaya","rumput laut",2005,124489,86185190,29,-1.4300254,121.4456179
"3656",3656,73,"Sulawesi Selatan","semua budidaya","rumput laut",2005,201406,175371000,29,-3.6687994,119.9740534
"3657",3657,74,"Sulawesi Tenggara","semua budidaya","rumput laut",2005,11864,11864000,29,-4.14491,122.174605
"3658",3658,75,"Gorontalo","semua budidaya","rumput laut",2005,5642,5642000,29,0.6999372,122.4467238
"3659",3659,76,"Sulawesi Barat","semua budidaya","rumput laut",2005,0,0,29,-2.8441371,119.2320784
"3660",3660,81,"Maluku","semua budidaya","rumput laut",2005,121,113325,29,-3.2384616,130.1452734
"3661",3661,82,"Maluku Utara","semua budidaya","rumput laut",2005,598,82195,29,1.5709993,127.8087693
"3662",3662,91,"Papua Barat","semua budidaya","rumput laut",2005,0,0,29,-1.3361154,133.1747162
"3663",3663,94,"Papua","semua budidaya","rumput laut",2005,3431,4288750,29,-4.269928,138.0803529
"3664",3664,11,"Aceh","semua budidaya","rumput laut",2006,0,0,29,4.695135,96.7493993
"3665",3665,12,"Sumatera Utara","semua budidaya","rumput laut",2006,0,0,29,2.1153547,99.5450974
"3666",3666,13,"Sumatera Barat","semua budidaya","rumput laut",2006,21,55020,29,-0.7399397,100.8000051
"3667",3667,14,"Riau","semua budidaya","rumput laut",2006,0,0,29,0.2933469,101.7068294
"3668",3668,15,"Jambi","semua budidaya","rumput laut",2006,0,0,29,-1.4851831,102.4380581
"3669",3669,16,"Sumatera Selatan","semua budidaya","rumput laut",2006,0,0,29,-3.3194374,103.914399
"3670",3670,17,"Bengkulu","semua budidaya","rumput laut",2006,0,0,29,-3.5778471,102.3463875
"3671",3671,18,"Lampung","semua budidaya","rumput laut",2006,1062,2819625,29,-4.5585849,105.4068079
"3672",3672,19,"Kepulauan Bangka Belitung","semua budidaya","rumput laut",2006,12,48800,29,-2.7410513,106.4405872
"3673",3673,21,"Kepulauan Riau","semua budidaya","rumput laut",2006,0,0,29,3.9456514,108.1428669
"3674",3674,31,"DKI Jakarta","semua budidaya","rumput laut",2006,1050,1264370,29,-6.211544,106.845172
"3675",3675,32,"Jawa Barat","semua budidaya","rumput laut",2006,4868,16656490,29,-7.090911,107.668887
"3676",3676,33,"Jawa Tengah","semua budidaya","rumput laut",2006,2800,1136375,29,-7.150975,110.1402594
"3677",3677,34,"DI Yogyakarta","semua budidaya","rumput laut",2006,0,0,29,-7.8753849,110.4262088
"3678",3678,35,"Jawa Timur","semua budidaya","rumput laut",2006,11714,39983630,29,-7.5360639,112.2384017
"3679",3679,36,"Banten","semua budidaya","rumput laut",2006,1187,2967825,29,-6.4058172,106.0640179
"3680",3680,51,"Bali","semua budidaya","rumput laut",2006,164687,116531975,29,-8.4095178,115.188916
"3681",3681,52,"Nusa Tenggara Barat","semua budidaya","rumput laut",2006,60043,552000,29,-8.6529334,117.3616476
"3682",3682,53,"Nusa Tenggara Timur","semua budidaya","rumput laut",2006,478114,864795708,29,-8.6573819,121.0793705
"3683",3683,61,"Kalimantan Barat","semua budidaya","rumput laut",2006,166,358668,29,-0.2787808,111.4752851
"3684",3684,62,"Kalimantan Tengah","semua budidaya","rumput laut",2006,0,0,29,-1.6814878,113.3823545
"3685",3685,63,"Kalimantan Selatan","semua budidaya","rumput laut",2006,2406,1202972,29,-3.0926415,115.2837585
"3686",3686,64,"Kalimantan Timur","semua budidaya","rumput laut",2006,1547,7801200,29,1.6406296,116.419389
"3687",3687,71,"Sulawesi Utara","semua budidaya","rumput laut",2006,6369,6534594,29,0.6246932,123.9750018
"3688",3688,72,"Sulawesi Tengah","semua budidaya","rumput laut",2006,170236,220236000,29,-1.4300254,121.4456179
"3689",3689,73,"Sulawesi Selatan","semua budidaya","rumput laut",2006,433180,382815070,29,-3.6687994,119.9740534
"3690",3690,74,"Sulawesi Tenggara","semua budidaya","rumput laut",2006,24380,22960984,29,-4.14491,122.174605
"3691",3691,75,"Gorontalo","semua budidaya","rumput laut",2006,6112,3299945,29,0.6999372,122.4467238
"3692",3692,76,"Sulawesi Barat","semua budidaya","rumput laut",2006,994,936239,29,-2.8441371,119.2320784
"3693",3693,81,"Maluku","semua budidaya","rumput laut",2006,2845,2679315,29,-3.2384616,130.1452734
"3694",3694,82,"Maluku Utara","semua budidaya","rumput laut",2006,663,624411,29,1.5709993,127.8087693
"3695",3695,91,"Papua Barat","semua budidaya","rumput laut",2006,0,0,29,-1.3361154,133.1747162
"3696",3696,94,"Papua","semua budidaya","rumput laut",2006,8,77440,29,-4.269928,138.0803529
"3697",3697,11,"Aceh","semua budidaya","rumput laut",2007,0,0,29,4.695135,96.7493993
"3698",3698,12,"Sumatera Utara","semua budidaya","rumput laut",2007,102,1683102,29,2.1153547,99.5450974
"3699",3699,13,"Sumatera Barat","semua budidaya","rumput laut",2007,18,192000,29,-0.7399397,100.8000051
"3700",3700,14,"Riau","semua budidaya","rumput laut",2007,0,0,29,0.2933469,101.7068294
"3701",3701,15,"Jambi","semua budidaya","rumput laut",2007,0,0,29,-1.4851831,102.4380581
"3702",3702,16,"Sumatera Selatan","semua budidaya","rumput laut",2007,0,0,29,-3.3194374,103.914399
"3703",3703,17,"Bengkulu","semua budidaya","rumput laut",2007,0,0,29,-3.5778471,102.3463875
"3704",3704,18,"Lampung","semua budidaya","rumput laut",2007,2016,6137008,29,-4.5585849,105.4068079
"3705",3705,19,"Kepulauan Bangka Belitung","semua budidaya","rumput laut",2007,5,25000,29,-2.7410513,106.4405872
"3706",3706,21,"Kepulauan Riau","semua budidaya","rumput laut",2007,787,3935000,29,3.9456514,108.1428669
"3707",3707,31,"DKI Jakarta","semua budidaya","rumput laut",2007,1260,12602500,29,-6.211544,106.845172
"3708",3708,32,"Jawa Barat","semua budidaya","rumput laut",2007,12540,13331195,29,-7.090911,107.668887
"3709",3709,33,"Jawa Tengah","semua budidaya","rumput laut",2007,3048,7067156,29,-7.150975,110.1402594
"3710",3710,34,"DI Yogyakarta","semua budidaya","rumput laut",2007,0,0,29,-7.8753849,110.4262088
"3711",3711,35,"Jawa Timur","semua budidaya","rumput laut",2007,52210,52484395,29,-7.5360639,112.2384017
"3712",3712,36,"Banten","semua budidaya","rumput laut",2007,5255,8563820,29,-6.4058172,106.0640179
"3713",3713,51,"Bali","semua budidaya","rumput laut",2007,152226,71065191,29,-8.4095178,115.188916
"3714",3714,52,"Nusa Tenggara Barat","semua budidaya","rumput laut",2007,75509,202892683,29,-8.6529334,117.3616476
"3715",3715,53,"Nusa Tenggara Timur","semua budidaya","rumput laut",2007,504699,1897103526,29,-8.6573819,121.0793705
"3716",3716,61,"Kalimantan Barat","semua budidaya","rumput laut",2007,211,172030,29,-0.2787808,111.4752851
"3717",3717,62,"Kalimantan Tengah","semua budidaya","rumput laut",2007,36,180000,29,-1.6814878,113.3823545
"3718",3718,63,"Kalimantan Selatan","semua budidaya","rumput laut",2007,6058,21200807,29,-3.0926415,115.2837585
"3719",3719,64,"Kalimantan Timur","semua budidaya","rumput laut",2007,17650,21065714,29,1.6406296,116.419389
"3720",3720,71,"Sulawesi Utara","semua budidaya","rumput laut",2007,4241,2760488,29,0.6246932,123.9750018
"3721",3721,72,"Sulawesi Tengah","semua budidaya","rumput laut",2007,190073,204563819,29,-1.4300254,121.4456179
"3722",3722,73,"Sulawesi Selatan","semua budidaya","rumput laut",2007,630741,939150670,29,-3.6687994,119.9740534
"3723",3723,74,"Sulawesi Tenggara","semua budidaya","rumput laut",2007,81787,122680500,29,-4.14491,122.174605
"3724",3724,75,"Gorontalo","semua budidaya","rumput laut",2007,7117,6085035,29,0.6999372,122.4467238
"3725",3725,76,"Sulawesi Barat","semua budidaya","rumput laut",2007,570,3163132,29,-2.8441371,119.2320784
"3726",3726,81,"Maluku","semua budidaya","rumput laut",2007,16830,3810723,29,-3.2384616,130.1452734
"3727",3727,82,"Maluku Utara","semua budidaya","rumput laut",2007,563,3376620,29,1.5709993,127.8087693
"3728",3728,91,"Papua Barat","semua budidaya","rumput laut",2007,626,2368000,29,-1.3361154,133.1747162
"3729",3729,94,"Papua","semua budidaya","rumput laut",2007,19,89300,29,-4.269928,138.0803529
"3730",3730,11,"Aceh","semua budidaya","rumput laut",2008,0,0,29,4.695135,96.7493993
"3731",3731,12,"Sumatera Utara","semua budidaya","rumput laut",2008,116,1606381,29,2.1153547,99.5450974
"3732",3732,13,"Sumatera Barat","semua budidaya","rumput laut",2008,19,264499,29,-0.7399397,100.8000051
"3733",3733,14,"Riau","semua budidaya","rumput laut",2008,0,0,29,0.2933469,101.7068294
"3734",3734,15,"Jambi","semua budidaya","rumput laut",2008,0,0,29,-1.4851831,102.4380581
"3735",3735,16,"Sumatera Selatan","semua budidaya","rumput laut",2008,0,0,29,-3.3194374,103.914399
"3736",3736,17,"Bengkulu","semua budidaya","rumput laut",2008,0,0,29,-3.5778471,102.3463875
"3737",3737,18,"Lampung","semua budidaya","rumput laut",2008,1302,8303977,29,-4.5585849,105.4068079
"3738",3738,19,"Kepulauan Bangka Belitung","semua budidaya","rumput laut",2008,44,350000,29,-2.7410513,106.4405872
"3739",3739,21,"Kepulauan Riau","semua budidaya","rumput laut",2008,2956,40932259,29,3.9456514,108.1428669
"3740",3740,31,"DKI Jakarta","semua budidaya","rumput laut",2008,612,1076988,29,-6.211544,106.845172
"3741",3741,32,"Jawa Barat","semua budidaya","rumput laut",2008,12821,16040705,29,-7.090911,107.668887
"3742",3742,33,"Jawa Tengah","semua budidaya","rumput laut",2008,5123,6448058,29,-7.150975,110.1402594
"3743",3743,34,"DI Yogyakarta","semua budidaya","rumput laut",2008,0,0,29,-7.8753849,110.4262088
"3744",3744,35,"Jawa Timur","semua budidaya","rumput laut",2008,74823,131106176,29,-7.5360639,112.2384017
"3745",3745,36,"Banten","semua budidaya","rumput laut",2008,5574,9812887,29,-6.4058172,106.0640179
"3746",3746,51,"Bali","semua budidaya","rumput laut",2008,129095,126006562,29,-8.4095178,115.188916
"3747",3747,52,"Nusa Tenggara Barat","semua budidaya","rumput laut",2008,86000,860004000,29,-8.6529334,117.3616476
"3748",3748,53,"Nusa Tenggara Timur","semua budidaya","rumput laut",2008,696273,3052230223,29,-8.6573819,121.0793705
"3749",3749,61,"Kalimantan Barat","semua budidaya","rumput laut",2008,288,1865720,29,-0.2787808,111.4752851
"3750",3750,62,"Kalimantan Tengah","semua budidaya","rumput laut",2008,30,195000,29,-1.6814878,113.3823545
"3751",3751,63,"Kalimantan Selatan","semua budidaya","rumput laut",2008,3751,24381500,29,-3.0926415,115.2837585
"3752",3752,64,"Kalimantan Timur","semua budidaya","rumput laut",2008,5721,37185900,29,1.6406296,116.419389
"3753",3753,71,"Sulawesi Utara","semua budidaya","rumput laut",2008,4522,88232594,29,0.6246932,123.9750018
"3754",3754,72,"Sulawesi Tengah","semua budidaya","rumput laut",2008,287268,545716025,29,-1.4300254,121.4456179
"3755",3755,73,"Sulawesi Selatan","semua budidaya","rumput laut",2008,648528,2639287862,29,-3.6687994,119.9740534
"3756",3756,74,"Sulawesi Tenggara","semua budidaya","rumput laut",2008,123486,645195640,29,-4.14491,122.174605
"3757",3757,75,"Gorontalo","semua budidaya","rumput laut",2008,13500,263410000,29,0.6999372,122.4467238
"3758",3758,76,"Sulawesi Barat","semua budidaya","rumput laut",2008,1238,6465750,29,-2.8441371,119.2320784
"3759",3759,81,"Maluku","semua budidaya","rumput laut",2008,36281,212234464,29,-3.2384616,130.1452734
"3760",3760,82,"Maluku Utara","semua budidaya","rumput laut",2008,591,3460020,29,1.5709993,127.8087693
"3761",3761,91,"Papua Barat","semua budidaya","rumput laut",2008,4900,24236613,29,-1.3361154,133.1747162
"3762",3762,94,"Papua","semua budidaya","rumput laut",2008,197,975400,29,-4.269928,138.0803529
"3763",3763,11,"Aceh","semua budidaya","rumput laut",2009,0,0,29,4.695135,96.7493993
"3764",3764,12,"Sumatera Utara","semua budidaya","rumput laut",2009,231,462900,29,2.1153547,99.5450974
"3765",3765,13,"Sumatera Barat","semua budidaya","rumput laut",2009,28,373600,29,-0.7399397,100.8000051
"3766",3766,14,"Riau","semua budidaya","rumput laut",2009,0,0,29,0.2933469,101.7068294
"3767",3767,15,"Jambi","semua budidaya","rumput laut",2009,0,0,29,-1.4851831,102.4380581
"3768",3768,16,"Sumatera Selatan","semua budidaya","rumput laut",2009,0,0,29,-3.3194374,103.914399
"3769",3769,17,"Bengkulu","semua budidaya","rumput laut",2009,0,0,29,-3.5778471,102.3463875
"3770",3770,18,"Lampung","semua budidaya","rumput laut",2009,3814,46464000,29,-4.5585849,105.4068079
"3771",3771,19,"Kepulauan Bangka Belitung","semua budidaya","rumput laut",2009,670,1340000,29,-2.7410513,106.4405872
"3772",3772,21,"Kepulauan Riau","semua budidaya","rumput laut",2009,1621,266000,29,3.9456514,108.1428669
"3773",3773,31,"DKI Jakarta","semua budidaya","rumput laut",2009,432,4320000,29,-6.211544,106.845172
"3774",3774,32,"Jawa Barat","semua budidaya","rumput laut",2009,13213,44023330,29,-7.090911,107.668887
"3775",3775,33,"Jawa Tengah","semua budidaya","rumput laut",2009,8892,4672499,29,-7.150975,110.1402594
"3776",3776,34,"DI Yogyakarta","semua budidaya","rumput laut",2009,0,0,29,-7.8753849,110.4262088
"3777",3777,35,"Jawa Timur","semua budidaya","rumput laut",2009,340238,515187632,29,-7.5360639,112.2384017
"3778",3778,36,"Banten","semua budidaya","rumput laut",2009,3277,9211664,29,-6.4058172,106.0640179
"3779",3779,51,"Bali","semua budidaya","rumput laut",2009,135811,119855371.4,29,-8.4095178,115.188916
"3780",3780,52,"Nusa Tenggara Barat","semua budidaya","rumput laut",2009,147251,368127250,29,-8.6529334,117.3616476
"3781",3781,53,"Nusa Tenggara Timur","semua budidaya","rumput laut",2009,498422,2183088886,29,-8.6573819,121.0793705
"3782",3782,61,"Kalimantan Barat","semua budidaya","rumput laut",2009,21,145200,29,-0.2787808,111.4752851
"3783",3783,62,"Kalimantan Tengah","semua budidaya","rumput laut",2009,30,150000,29,-1.6814878,113.3823545
"3784",3784,63,"Kalimantan Selatan","semua budidaya","rumput laut",2009,1832,299732,29,-3.0926415,115.2837585
"3785",3785,64,"Kalimantan Timur","semua budidaya","rumput laut",2009,7540,53060950,29,1.6406296,116.419389
"3786",3786,71,"Sulawesi Utara","semua budidaya","rumput laut",2009,7932,6340560,29,0.6246932,123.9750018
"3787",3787,72,"Sulawesi Tengah","semua budidaya","rumput laut",2009,713562,2278263656,29,-1.4300254,121.4456179
"3788",3788,73,"Sulawesi Selatan","semua budidaya","rumput laut",2009,774026,1302908740,29,-3.6687994,119.9740534
"3789",3789,74,"Sulawesi Tenggara","semua budidaya","rumput laut",2009,185229,648301500,29,-4.14491,122.174605
"3790",3790,75,"Gorontalo","semua budidaya","rumput laut",2009,48280,120700000,29,0.6999372,122.4467238
"3791",3791,76,"Sulawesi Barat","semua budidaya","rumput laut",2009,9935,80032500,29,-2.8441371,119.2320784
"3792",3792,81,"Maluku","semua budidaya","rumput laut",2009,47783,315378647,29,-3.2384616,130.1452734
"3793",3793,82,"Maluku Utara","semua budidaya","rumput laut",2009,1043,8384640,29,1.5709993,127.8087693
"3794",3794,91,"Papua Barat","semua budidaya","rumput laut",2009,12190,6095000,29,-1.3361154,133.1747162
"3795",3795,94,"Papua","semua budidaya","rumput laut",2009,253,825500,29,-4.269928,138.0803529
"3796",3796,11,"Aceh","semua budidaya","rumput laut",2010,0,0,29,4.695135,96.7493993
"3797",3797,12,"Sumatera Utara","semua budidaya","rumput laut",2010,319,125256,29,2.1153547,99.5450974
"3798",3798,13,"Sumatera Barat","semua budidaya","rumput laut",2010,1,7980,29,-0.7399397,100.8000051
"3799",3799,14,"Riau","semua budidaya","rumput laut",2010,0,0,29,0.2933469,101.7068294
"3800",3800,15,"Jambi","semua budidaya","rumput laut",2010,0,0,29,-1.4851831,102.4380581
"3801",3801,16,"Sumatera Selatan","semua budidaya","rumput laut",2010,0,0,29,-3.3194374,103.914399
"3802",3802,17,"Bengkulu","semua budidaya","rumput laut",2010,0,0,29,-3.5778471,102.3463875
